,status_id,std_sentiment,comment_count,replies,student,learn,year,school,father,daughter,husband,age,college,young,chance,lesson,skill,teacher,program,achieve,degree,education,educator,key,complete,graduate,teach,opportunity,need,world,help,change,fight,core,ability,grow,better,accomplish,succeed,travel,accept,seek,desire,forgiveness,fate,care,people,war,kill,bad,america,issue,blame,action,fact,government,hurt,fix,victim,murder,treat,negative,innocent,poverty,trouble,politician,tired,trauma,poor,pay,rich,price,kid,child,marriage,teacher.1,parent,dad,raise,wife,mom,father.1,mother,father.2,brother,sister,son,daughter.1,work,hard,employee,manager,god,church,bible,right,hope,amazing,soul,grace,union,bless,jesus,religion,doctor,health,mental,illness,tumor,nurse,surgery,cancer,medication,disease,median_sentiment
212,102099916530784_1252403571500407,0.312234516362,1505,279,2,6,12,12,5,77,96,4,0,8,6,0,0,0,6,0,1,1,0,6,4,1,0,0,91,14,89,9,34,0,4,6,33,0,1,1,5,2,0,3,0,67,60,4,1,8,3,1,6,1,9,0,7,3,1,0,0,2,0,0,0,0,2,1,7,6,3,0,7,122,46,0,20,16,6,5,37,5,24,5,7,7,41,77,32,91,0,0,128,0,0,37,76,15,8,5,1,83,6,0,5,25,0,23,4,10,1,103,0,14,0.0
213,102099916530784_1252437854830312,0.324309732718,1338,225,0,4,14,4,40,113,22,9,0,7,1,0,0,0,0,0,3,0,0,2,5,0,6,3,59,24,48,5,15,1,3,4,24,0,0,1,2,1,0,2,1,27,38,2,1,2,1,0,1,1,5,0,14,9,0,0,0,0,4,0,0,0,0,2,2,1,0,1,7,53,5,0,21,87,6,34,8,40,14,40,16,8,19,113,10,56,0,0,118,1,0,36,48,20,3,5,0,53,14,0,13,13,2,2,6,1,5,89,0,8,0.0
214,102099916530784_1252461301494634,0.325512534068,1577,585,3,16,30,13,14,56,7,16,1,17,7,5,0,2,0,0,0,1,0,0,5,1,10,0,35,39,34,8,19,0,3,5,116,0,0,0,3,1,0,1,0,13,58,2,5,23,1,0,0,1,3,2,6,0,0,0,2,0,17,0,0,0,3,1,9,3,0,0,53,125,0,2,32,11,4,1,30,14,18,14,5,6,47,56,18,23,0,0,77,0,0,36,92,53,7,5,0,61,7,0,4,20,3,15,3,11,10,180,0,14,0.0
215,102099916530784_1253017468105684,0.320437399101,4803,1547,6,7,22,16,9,42,7,10,2,14,108,1,7,0,2,0,1,0,0,1,3,3,2,8,92,129,62,6,24,0,10,5,37,1,1,1,5,3,1,1,2,97,241,6,14,24,7,2,2,2,9,2,1,4,0,0,12,4,5,0,3,0,3,2,5,4,1,0,9,60,0,0,10,8,3,3,19,9,10,9,6,10,56,42,163,30,0,1,647,3,0,45,155,478,34,6,0,533,3,11,261,40,4,2,28,18,66,115,2,10,0.0
216,102099916530784_1253024261438338,0.308352558418,15698,4387,13,29,76,46,28,153,27,17,15,30,53,4,32,5,2,1,10,5,0,2,15,3,2,7,214,385,178,31,74,2,13,8,181,3,1,4,14,4,1,4,5,273,593,5,30,74,2,4,33,5,23,5,27,6,1,0,33,4,7,0,3,0,3,5,18,11,7,7,42,287,2,5,69,26,5,7,39,28,43,28,26,19,189,153,524,192,0,3,1848,59,8,165,356,838,179,38,0,1312,40,35,1003,43,7,21,94,72,163,278,0,38,0.0
217,102099916530784_1253651738042257,0.317105898632,1560,418,1,7,18,3,7,19,6,4,0,7,5,1,2,0,0,0,1,0,0,0,4,1,1,2,38,19,35,12,15,0,0,3,20,0,0,0,4,0,0,0,1,8,73,0,2,10,0,0,2,1,7,3,9,1,0,0,1,4,2,0,1,0,2,0,12,2,5,1,19,59,0,0,31,7,4,1,15,7,30,7,6,4,45,19,21,68,0,0,129,0,1,34,85,18,5,2,0,26,9,6,34,14,0,5,4,2,5,122,0,13,0.0
218,102099916530784_1253686564705441,0.345311240261,1608,414,2,2,29,5,7,21,10,9,0,18,1,0,0,0,0,0,0,0,0,0,4,1,4,2,17,28,20,2,23,0,0,0,42,0,0,3,3,0,0,0,0,13,61,1,5,6,0,0,0,0,2,1,1,1,0,0,1,1,4,0,2,0,0,3,42,1,0,0,23,111,0,0,24,7,5,0,14,7,10,7,9,3,37,21,24,44,0,0,168,0,0,20,87,27,7,4,0,81,12,2,6,14,2,5,10,4,3,97,0,14,0.0
219,102099916530784_1253696078037823,0.306830288749,2860,741,1,11,22,29,55,29,12,14,1,19,5,1,0,0,0,0,2,3,0,0,5,0,2,1,57,69,59,13,22,1,1,4,51,0,0,0,5,3,0,0,2,15,176,0,6,70,0,2,11,1,4,2,24,0,1,0,1,5,20,0,0,0,3,0,24,3,3,1,50,207,1,0,100,33,9,13,17,55,43,55,15,8,201,29,32,64,0,0,287,2,0,41,106,32,16,13,0,118,13,15,11,28,5,29,7,2,12,234,1,28,0.0
220,102099916530784_1253744691366295,0.337532894704,1937,301,2,23,16,5,86,12,48,7,0,16,9,5,0,1,0,0,1,1,1,0,6,0,6,1,73,80,61,9,16,3,4,6,59,0,0,0,29,5,4,4,6,23,327,1,4,218,0,10,215,3,24,0,15,9,4,1,2,2,13,3,3,0,0,6,32,3,1,2,12,138,5,1,47,24,7,45,10,86,20,86,10,2,207,12,32,47,1,0,527,4,13,44,140,48,24,11,1,63,35,120,9,26,5,53,3,4,3,204,1,52,0.0
221,102099916530784_1253763848031046,0.384043339493,2589,471,0,2,16,9,12,5,2,5,1,33,1,2,0,17,0,0,0,0,0,0,9,1,3,3,18,47,11,2,14,1,0,4,18,0,0,0,0,1,0,0,0,5,48,4,3,9,3,0,2,1,2,0,1,0,1,0,0,1,2,0,0,0,0,0,4,1,0,0,29,25,0,17,5,9,4,2,11,12,9,12,1,2,37,5,12,6,0,0,333,0,0,28,76,92,4,1,0,193,12,1,4,50,0,2,0,0,1,62,0,6,0.196759259259
222,102099916530784_1253869821353782,0.347537186542,1832,227,2,16,18,0,1,7,4,27,1,181,1,5,1,0,0,1,0,0,0,2,5,0,3,1,18,54,13,5,10,2,0,9,30,2,0,0,0,1,0,0,0,8,74,2,2,9,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,128,30,0,0,4,13,1,1,17,1,10,1,5,1,16,7,2,16,0,0,131,0,0,22,68,160,35,5,0,138,3,0,1,39,0,7,1,1,2,47,0,5,0.33875
223,102099916530784_1253898751350889,0.340656176087,3128,546,2,34,27,5,7,2,7,39,3,319,9,13,0,1,1,4,1,1,0,1,6,0,15,0,51,60,101,15,45,0,0,10,46,0,2,2,0,2,0,0,0,15,112,3,1,20,1,1,1,0,7,0,1,1,0,0,1,3,1,0,0,0,3,0,4,2,1,0,266,52,0,1,5,22,0,0,15,7,4,7,7,8,28,2,11,36,0,0,207,0,0,49,80,317,44,12,0,204,3,5,8,64,1,7,3,3,7,133,0,6,0.25
224,102099916530784_1254321121308652,0.307129222534,1086,373,2,5,24,6,6,39,13,15,1,18,11,0,0,2,5,0,1,0,1,3,0,0,0,1,39,33,38,24,32,0,4,3,24,1,0,1,3,0,1,0,3,40,97,6,2,5,1,0,4,2,6,1,2,1,0,0,12,4,0,0,0,0,1,4,4,6,0,2,6,112,9,2,29,9,2,1,24,6,14,6,12,13,47,39,42,39,0,0,33,1,0,39,67,47,5,5,0,23,0,0,67,22,6,15,7,11,13,151,1,15,0.1
225,102099916530784_1254354994638598,0.318671200419,6347,769,5,122,23,8,5,10,7,4,3,74,20,7,2,12,1,4,1,3,0,1,4,1,96,7,96,161,98,8,16,0,3,7,63,6,0,9,1,0,12,0,0,176,258,10,0,9,3,1,2,1,11,2,0,0,0,0,159,2,0,1,3,0,6,2,0,10,2,5,7,19,6,12,4,15,3,5,10,5,10,5,6,3,23,10,242,106,0,0,261,1,0,112,235,234,34,7,0,292,4,0,203,37,2,0,2,12,2,101,0,8,0.0666666666667
226,102099916530784_1254617631279001,0.326461055806,1982,585,0,27,7,2,12,12,16,9,4,7,9,8,0,1,0,4,1,6,0,3,1,0,5,1,87,33,50,26,17,1,3,0,27,0,0,1,5,3,2,0,1,42,164,1,2,17,2,4,1,0,9,1,3,1,0,0,7,19,0,0,4,0,0,1,4,6,4,1,23,42,0,1,15,15,4,7,8,12,10,12,3,2,27,12,31,30,0,1,84,0,0,54,59,67,10,7,0,66,4,0,7,39,17,17,2,6,4,166,4,32,0.10744047619
227,102099916530784_1255033721237392,0.301232342498,2834,1000,6,19,37,12,14,29,11,17,6,14,28,2,1,2,0,1,3,5,0,4,8,0,5,2,33,63,58,12,43,0,12,10,48,2,1,1,2,1,4,0,0,33,201,2,10,21,7,7,5,3,15,19,4,4,1,1,13,3,2,0,1,1,0,0,10,7,2,4,7,118,6,2,8,9,7,4,24,14,14,14,5,10,24,29,89,30,0,0,317,0,2,84,58,193,4,10,0,60,17,5,47,67,6,15,15,10,8,535,1,46,0.0
228,102099916530784_1255355797871851,0.326357899583,1057,300,3,7,11,10,6,5,11,849,4,8,4,0,0,3,1,2,1,1,1,1,2,1,3,0,28,60,24,6,13,1,10,4,16,0,0,0,1,1,0,0,0,28,111,1,1,9,1,2,3,1,6,1,1,0,6,0,13,2,3,0,0,0,3,2,2,3,0,0,14,65,6,3,3,4,0,3,33,6,24,6,7,4,16,5,45,28,0,0,50,0,1,20,26,54,10,12,0,40,1,0,50,15,9,26,44,4,12,308,0,25,0.102083333333
229,102099916530784_1255806657826765,0.328201816946,2218,589,0,7,32,8,5,153,2,22,2,15,8,0,1,1,6,0,3,5,0,0,7,0,0,1,58,37,100,15,52,0,3,7,40,0,0,2,1,1,3,1,3,27,158,5,1,12,1,0,3,11,6,8,7,0,0,0,6,2,7,0,0,0,9,2,30,4,1,0,20,151,0,1,33,14,11,1,90,5,55,5,14,12,54,153,32,57,0,0,280,2,4,97,140,62,6,3,0,162,11,4,8,35,2,5,30,12,12,275,2,30,0.0
230,102099916530784_1256036717803759,0.290756608665,1258,472,1,0,23,5,4,30,11,9,1,7,1,0,1,0,0,0,0,4,0,0,2,3,0,0,32,30,22,6,5,0,0,2,22,0,0,0,0,1,1,0,0,30,81,2,1,14,2,1,0,1,5,0,0,0,0,0,0,2,1,0,2,0,1,2,2,2,0,0,8,48,7,0,8,9,1,0,20,4,9,4,2,4,23,30,56,27,0,0,67,0,0,30,37,49,3,7,0,69,2,0,9,4,4,9,0,103,5,101,11,6,0.0
231,102099916530784_1256063021134462,0.288960442281,5016,1248,3,12,47,9,5,43,14,11,2,20,37,0,0,1,6,4,2,6,0,0,5,0,1,6,88,101,181,44,58,3,2,2,45,5,0,2,2,2,4,0,4,84,300,29,6,12,21,6,3,3,36,114,8,3,0,0,7,4,4,0,2,0,2,1,15,35,18,1,20,279,0,1,84,6,128,1,17,5,27,5,46,15,74,43,97,57,1,0,191,0,1,70,165,254,9,15,0,161,14,0,114,76,1,9,8,9,4,481,2,59,0.0
232,102099916530784_1256654141075350,0.321158312285,1600,625,2,4,21,5,2,13,3,3,2,11,7,1,0,1,0,5,1,4,0,2,1,0,0,0,26,25,22,6,13,1,3,10,17,0,2,0,0,0,1,0,0,7,110,3,4,7,2,1,1,3,3,11,1,2,2,0,2,0,0,0,1,0,0,0,1,2,1,1,1,1,6,1,2,6,0,0,8,2,6,2,4,1,7,13,107,38,0,0,38,0,0,23,71,101,3,5,0,33,1,1,7,4,0,4,6,3,1,240,2,10,0.0
233,102099916530784_1256688664405231,0.278768033154,739,298,1,6,9,3,3,3,6,1,4,7,8,0,0,1,1,0,1,4,0,1,0,1,1,1,45,21,18,9,13,2,1,5,13,0,0,0,3,2,0,0,0,9,83,6,1,0,2,2,13,0,0,3,0,0,0,0,3,3,0,1,0,0,2,2,3,2,4,2,0,3,6,1,0,2,2,0,3,3,3,3,0,1,5,3,97,25,0,1,28,0,0,10,23,18,0,5,0,12,3,2,3,4,1,1,1,1,1,93,1,12,0.0
234,102099916530784_1257083117699119,0.306727206862,2161,556,1,6,22,4,5,94,8,14,2,12,11,1,0,0,1,0,0,0,0,2,3,0,0,3,42,40,36,2,31,1,4,1,31,0,0,1,3,1,1,0,1,12,88,1,2,22,0,0,0,1,1,1,2,1,0,0,1,0,4,0,1,0,2,2,11,5,0,1,15,76,0,0,25,6,8,3,68,5,58,5,8,6,34,94,17,28,0,0,126,0,0,54,101,39,6,231,0,62,11,1,19,2,4,5,9,6,9,261,0,10,0.0
235,102099916530784_1257084174365680,0.309273631918,1401,401,0,9,23,2,8,48,15,10,1,4,6,3,0,1,0,0,0,1,0,3,1,0,0,4,43,24,32,26,20,0,3,3,29,0,0,0,4,1,0,0,1,23,76,1,5,6,0,0,0,2,9,3,5,0,0,0,8,7,2,0,0,0,4,0,7,3,0,1,10,69,0,1,26,7,4,2,53,8,41,8,8,3,30,48,22,32,1,0,87,0,0,32,94,30,5,161,0,40,4,1,20,10,1,8,11,6,15,215,1,21,0.0
236,102099916530784_1257291971011567,0.376463847224,8270,1161,3,9,21,7,7,141,15,7,2,37,26,5,1,0,1,4,3,2,0,2,7,0,3,3,85,68,81,8,60,2,3,4,65,2,1,2,7,1,0,0,0,14,188,8,4,31,3,2,2,1,15,2,5,2,0,0,11,1,0,1,0,0,1,2,14,11,2,4,16,97,0,0,26,9,26,4,210,7,107,7,8,6,20,141,155,67,0,0,983,3,0,144,338,958,6,836,0,369,44,3,45,46,1,9,11,5,7,368,0,29,0.0408333333333
237,102099916530784_1257348461005918,0.363541997121,2610,546,5,9,4,14,3,15,3,15,10,145,11,1,0,2,1,19,1,0,0,1,3,0,2,0,29,121,39,38,17,0,1,13,36,7,2,0,2,0,2,0,0,15,56,4,0,10,5,0,0,0,3,1,4,0,0,0,0,4,2,0,1,0,3,0,0,6,3,2,88,57,0,2,2,1,4,4,17,3,11,3,32,15,9,15,31,14,0,0,111,0,0,24,83,353,32,524,0,117,1,0,48,16,0,3,5,11,52,59,0,1,0.357142857143
238,102099916530784_1257360461004718,0.356499421277,5608,1228,0,7,24,10,3,40,8,23,1,169,3,1,0,1,18,1,1,0,0,0,3,2,5,1,62,125,37,12,47,1,5,16,42,4,0,1,1,0,1,0,1,10,81,4,2,16,4,1,0,1,5,2,2,1,0,0,1,1,4,0,1,0,2,2,22,2,3,1,167,140,0,1,10,5,5,3,143,3,34,3,5,6,27,40,45,28,0,0,261,1,0,69,116,623,46,860,0,206,23,0,29,24,1,4,0,26,14,101,6,9,0.143819444445
239,102099916530784_1257362977671133,0.339455467502,2092,512,4,9,22,14,4,43,8,4,1,24,9,1,0,3,0,1,0,1,0,0,1,0,4,2,41,114,67,13,19,0,3,9,25,2,0,1,1,0,1,0,0,11,263,9,1,22,7,1,0,0,4,4,1,1,0,0,3,3,0,1,1,0,0,0,3,7,2,2,8,41,0,3,2,5,23,0,41,4,30,4,5,4,11,43,25,17,0,0,116,3,0,48,72,152,13,368,0,82,6,0,7,18,29,23,5,3,2,93,0,10,0.1
240,102099916530784_1257813077626123,0.305286254607,5143,1098,0,33,36,8,7,27,2,9,1,46,4,7,0,4,2,0,0,2,0,1,5,0,13,3,75,81,37,7,22,3,5,16,57,1,0,1,1,0,0,0,0,15,167,1,2,28,0,2,2,0,6,4,10,1,1,0,1,13,19,0,2,0,4,4,31,3,3,0,45,236,6,4,21,4,0,0,121,7,110,7,10,5,96,27,52,54,0,0,386,1,0,91,111,169,52,30,0,292,18,5,5,73,0,13,13,5,0,201,2,19,0.0
241,102099916530784_1257908084283289,0.372808954834,1499,367,3,3,63,1,7,18,19,11,1,10,17,0,0,0,2,1,2,0,0,0,2,0,0,2,25,14,23,19,6,0,0,5,8,0,0,0,0,0,1,0,0,10,53,4,1,8,5,0,0,2,8,0,2,0,0,0,1,0,0,0,2,0,0,1,0,1,2,2,4,15,6,0,0,13,0,3,23,7,11,7,16,12,17,18,12,7,0,0,38,0,0,13,61,36,3,4,0,40,0,2,3,15,0,0,3,5,4,76,0,3,0.2
242,102099916530784_1257969297610501,0.311776251721,4189,1165,3,13,119,19,5,59,2,12,4,20,21,0,0,3,2,5,2,1,0,5,3,2,4,2,96,137,152,15,110,5,7,3,30,2,17,1,3,5,3,2,1,44,280,4,11,16,4,2,4,3,6,7,7,0,0,1,11,6,8,1,0,0,1,1,6,10,1,1,13,90,0,3,18,7,23,1,18,5,17,5,12,11,119,59,265,75,0,0,395,3,2,59,271,174,20,10,0,304,19,5,145,14,3,8,61,9,21,204,2,86,0.0
243,102099916530784_1258013814272716,0.338306116068,1186,582,4,5,25,12,2,22,2,3,0,10,10,0,0,0,0,2,1,1,0,1,0,1,3,0,31,42,31,6,16,2,1,1,15,0,3,0,0,2,0,0,1,12,66,1,5,8,5,2,0,0,1,6,0,1,0,0,5,1,2,0,0,0,0,0,0,1,1,0,3,33,0,0,7,1,7,0,3,2,6,2,0,1,2,22,49,25,0,0,56,0,0,22,47,51,5,4,0,41,1,0,35,6,0,1,20,1,3,73,0,17,0.0
244,102099916530784_1258070404267057,0.323970688775,2107,620,2,1,101,3,1,54,1,6,1,7,8,1,0,0,0,1,0,0,0,0,1,0,0,2,33,66,38,6,29,0,1,1,23,1,1,1,1,1,0,1,0,19,104,2,10,4,2,0,1,0,10,3,2,2,0,0,5,0,2,0,1,0,2,0,2,7,0,1,3,59,0,0,10,5,5,3,18,1,27,1,3,3,10,54,141,50,0,0,196,0,0,27,87,170,17,9,0,172,2,1,84,5,0,3,10,8,7,68,0,13,0.0
245,102099916530784_1258092647598166,0.316462537214,2662,731,6,13,32,11,6,61,7,8,3,10,18,2,3,2,1,3,3,3,1,6,3,3,3,2,85,120,94,14,62,3,2,8,53,4,29,0,1,2,5,0,3,61,305,6,15,11,4,1,15,1,27,12,6,20,0,0,14,3,5,2,0,0,4,1,7,9,4,2,9,62,0,2,23,8,7,0,17,6,16,6,4,7,28,61,227,87,0,0,229,0,1,49,225,160,17,7,0,206,10,7,136,14,0,7,24,9,12,293,1,53,0.0
246,102099916530784_1258500637557367,0.265619198891,3835,1494,0,15,15,3,5,16,9,11,0,12,18,3,0,1,3,0,1,0,0,0,5,0,4,9,62,43,46,10,7,1,9,1,25,0,0,0,4,2,2,6,0,22,142,2,12,23,2,5,6,1,21,0,14,0,0,6,2,5,2,0,0,0,4,6,16,1,1,0,17,109,0,1,13,7,14,0,35,5,86,5,27,14,93,16,27,43,0,0,90,3,4,67,97,25,29,7,0,23,7,8,14,20,8,5,14,7,1,82,0,10,0.0
247,102099916530784_1258580310882733,0.30504812928,1348,433,0,3,21,4,6,20,4,10,0,6,3,0,0,1,0,0,2,0,0,0,3,0,1,3,24,18,13,4,8,0,0,2,20,0,0,2,0,1,2,0,1,10,50,1,4,27,1,0,0,1,1,0,4,0,1,0,1,0,1,0,0,1,5,3,10,0,2,1,8,55,0,1,20,6,4,0,34,6,25,6,6,5,56,20,17,31,0,0,58,0,1,29,48,7,6,3,0,34,2,1,16,10,0,1,14,1,5,59,0,9,0.0
248,102099916530784_1258604234213674,0.379117092723,3475,1337,2,8,53,12,5,36,4,13,2,23,13,1,0,0,1,2,0,0,0,1,3,0,3,5,43,68,62,12,20,3,5,7,23,0,0,0,1,2,2,0,3,25,85,6,10,21,3,2,1,0,13,2,29,5,1,0,1,3,15,0,0,1,12,0,35,0,4,0,30,195,1,0,39,7,12,5,106,5,115,5,13,12,140,36,35,54,0,0,185,0,9,74,121,45,65,8,0,73,19,4,29,11,2,5,17,7,5,164,0,30,0.0
249,102099916530784_1258710060869758,0.362612783323,35441,7522,4,64,380,36,100,206,88,89,24,152,48,13,0,9,4,5,5,10,0,3,43,3,29,19,518,559,667,78,109,22,29,18,452,2,1,10,58,47,10,32,20,301,598,23,40,173,4,9,115,9,115,9,219,13,4,0,13,8,79,1,4,1,10,55,417,10,7,8,152,2153,2,9,559,133,34,19,2069,100,3045,100,69,119,2620,206,195,700,0,0,3362,3,13,1476,1943,747,643,101,0,2045,249,7,35,39,22,63,47,48,25,833,1,140,0.0
250,102099916530784_1258750564199041,0.340720739742,5768,1896,3,22,127,9,30,46,23,19,6,30,22,5,0,2,0,0,1,1,0,1,6,0,6,4,90,194,188,32,23,9,8,17,87,0,1,2,14,7,5,3,6,44,195,6,18,32,5,0,7,3,18,2,41,5,0,0,4,3,8,0,1,1,5,9,42,4,3,1,34,301,3,2,68,21,19,28,228,30,300,30,25,25,361,46,82,145,0,0,280,3,1,134,715,114,77,15,0,167,23,1,15,17,1,20,16,6,6,240,1,35,0.0
251,102099916530784_1259058430834921,0.319947312357,6334,1722,6,25,59,10,9,59,16,14,3,23,27,5,0,0,1,3,2,4,0,4,6,1,2,51,116,508,237,64,72,1,8,10,114,5,1,4,0,2,8,1,6,83,583,9,23,40,14,4,1,4,12,12,10,0,1,0,9,8,8,1,0,2,6,5,8,20,2,3,29,123,2,0,31,4,46,5,103,9,74,9,31,10,95,59,284,103,0,0,270,2,2,136,359,494,53,18,0,186,8,8,17,24,3,6,21,24,10,403,0,65,0.05
252,102099916530784_1264864900254274,0.334914188199,282,92,0,0,5,1,0,1,2,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,19,8,1,0,0,0,0,1,0,0,2,1,0,0,0,3,2,17,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,0,0,2,0,0,1,0,1,0,1,1,4,4,0,0,0,0,0,7,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0.0
253,102099916530784_1264975786909852,0.318753740505,6578,2459,3,2,31,24,4,52,2,42,6,111,7,0,0,10,4,12,3,7,1,1,3,1,7,1,84,72,19,18,1,1,17,22,27,4,5,15,1,1,1,0,3,1,68,0,3,7,4,1,2,0,10,1,0,2,0,0,1,3,5,0,0,2,1,0,1,3,5,4,182,110,1,10,2,4,3,1,12,4,2,4,3,10,17,52,51,18,1,1,40,1,0,67,124,116,9,10,0,24,0,0,7,2,0,0,0,1,0,7,0,0,0.0
254,102099916530784_1266238796783551,0.347424979447,25547,7312,0,22,39,9,4,10,216,1,1,30,9,2,1,1,0,0,3,0,0,6,3,0,1,3,124,99,40,11,14,0,0,10,190,0,1,17,8,4,1,0,7,22,150,3,12,80,10,1,4,3,6,1,11,4,0,1,5,5,8,0,7,0,18,1,14,9,6,7,5,10,153,1,3,18,7,42,13,4,15,4,30,42,19,10,109,44,0,1,165,5,2,185,317,210,11,15,6,87,18,0,6,19,1,1,0,1,2,4,0,0,0.0
255,102099916530784_1266255526781878,0.318116366053,10159,3341,0,13,22,3,4,12,92,6,3,15,4,2,1,1,0,0,0,0,0,3,2,0,1,0,84,42,20,7,4,0,2,6,88,1,0,7,4,2,1,0,9,4,92,0,0,30,3,0,1,0,6,0,0,2,0,0,4,3,2,0,5,0,4,0,4,2,2,2,7,14,25,1,1,9,1,24,4,4,12,4,9,6,12,12,17,25,0,0,56,1,0,96,84,49,8,9,2,11,5,0,1,3,0,2,0,2,0,8,0,0,0.0
256,102099916530784_1266914036716027,0.359310169116,5241,939,0,18,59,3,14,23,12,72,0,30,4,4,0,3,3,1,2,0,0,4,2,0,1,2,31,51,21,6,0,0,3,14,22,0,0,13,1,0,1,0,19,73,92,5,1,7,3,1,1,0,6,0,1,0,0,0,10,1,0,0,0,1,2,0,2,6,1,3,14,41,5,3,12,38,13,4,313,14,209,14,9,5,599,23,36,14,1,0,257,4,0,53,142,154,23,1,0,323,3,0,0,13,3,3,0,3,2,14,2,2,0.125
257,102099916530784_1267609049979859,0.353991260366,9885,4684,7,61,87,36,48,392,55,57,15,95,25,26,0,6,3,3,3,6,2,2,10,4,6,12,158,184,50,62,119,5,3,38,129,2,2,23,4,1,5,2,37,111,373,7,2,49,19,11,6,1,18,4,16,3,1,0,6,30,3,1,4,2,1,14,12,10,4,1,62,466,4,6,82,76,29,17,607,48,487,48,48,90,167,392,66,100,0,0,226,1,1,163,159,232,32,20,2,180,5,6,3,13,5,0,0,4,0,25,0,1,0.135
258,102099916530784_1269103639830400,0.331205175487,6132,2461,3,50,167,13,358,63,28,33,16,63,11,3,1,2,1,4,3,0,0,3,8,1,9,3,109,112,81,35,9,15,6,10,138,2,2,3,41,13,6,1,6,40,173,3,3,43,1,4,2,5,48,1,33,3,1,1,2,1,0,0,5,2,4,4,6,7,3,5,10,67,0,2,47,889,4,8,260,358,168,358,103,48,112,63,43,157,0,0,300,18,27,156,292,51,75,11,0,94,36,20,3,4,6,9,0,4,6,64,1,3,0.0
259,102099916530784_1270646413009456,0.302149760917,2496,615,2,7,8,7,2,5,6,8,2,11,8,1,1,3,0,4,1,2,0,3,3,2,0,5,53,37,26,5,4,0,2,1,20,3,2,2,4,3,8,0,3,8,93,2,0,8,0,2,0,2,10,0,0,0,1,0,0,2,0,0,0,0,3,0,1,3,1,1,1,5,0,3,0,0,1,4,4,2,3,2,1,6,0,5,62,32,0,0,14,0,0,51,112,14,10,2,0,8,2,0,1,3,18,13,0,1,1,2,3,0,0.0
260,102099916530784_1271224976284933,0.333267510618,1536,379,0,25,4,3,16,3,8,4,3,31,5,5,0,1,0,1,0,2,0,1,1,0,15,1,45,45,35,15,2,0,2,10,77,0,0,1,13,7,2,1,0,14,85,2,3,21,1,1,7,0,8,0,9,2,7,0,10,1,3,0,1,0,3,10,6,0,2,0,2,30,3,1,9,6,6,2,11,16,22,16,1,8,3,3,10,29,0,0,60,0,0,25,148,9,14,1,0,32,1,4,0,2,1,0,0,0,0,2,0,1,0.122916666667
261,102099916530784_1271236926283738,0.311632362151,438,113,0,1,4,2,1,1,2,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,6,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,2,1,4,2,0,0,0,0,0,3,6,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0
262,102099916530784_1271970809543683,0.285803809784,6747,1543,10,53,176,136,67,311,41,27,311,93,15,18,2,9,5,7,8,9,0,4,3,15,28,7,170,106,50,32,3,5,4,89,74,4,15,8,8,6,3,0,2,71,105,0,4,35,3,2,4,3,30,0,18,1,2,0,1,3,3,0,2,0,3,0,8,13,6,2,60,169,1,9,280,160,33,18,143,67,63,67,16,14,159,311,54,190,0,0,55,3,0,182,107,91,7,5,0,10,3,0,7,2,3,3,0,5,1,3,0,0,0.0
263,102099916530784_1272753722798725,0.349044671453,3162,648,0,68,31,27,20,228,9,15,12,43,8,5,0,10,2,2,4,8,0,6,3,0,42,8,127,64,31,29,4,0,10,56,104,2,1,0,7,3,6,0,0,22,94,2,3,28,1,7,8,7,17,0,12,2,1,0,2,12,0,1,12,0,58,1,5,2,5,0,57,275,3,10,127,26,84,5,525,20,288,20,2,7,40,228,73,74,0,0,40,1,0,167,39,112,9,5,0,46,1,2,1,5,2,1,0,8,0,1,0,0,0.296130952381
264,102099916530784_1272760936131337,0.33766995142,8059,2186,2,11,117,35,4,104,10,72,2,55,1,2,0,15,1,0,0,12,1,5,2,0,15,1,109,316,39,24,3,3,5,46,43,2,2,3,3,0,4,0,1,9,62,5,10,45,4,1,5,3,12,1,4,4,0,0,2,1,21,0,7,1,3,0,6,4,5,1,388,279,1,15,8,18,3,6,71,4,24,4,56,293,99,104,35,114,0,0,45,1,1,72,123,128,17,14,0,36,2,1,0,1,3,4,0,1,2,4,0,0,0.0
265,102099916530784_1274204852653612,0.293301828549,5423,1707,1,289,24,22,18,9,49,16,16,19,55,227,7,20,0,1,0,5,0,8,30,1,18,24,170,90,108,208,29,1,14,31,256,1,0,4,13,6,1,2,3,117,835,4,3,99,4,10,11,20,30,0,123,4,4,0,24,35,2,1,6,0,4,1,9,12,9,2,6,13,1,20,2,26,1,4,17,18,17,18,44,11,13,9,68,193,0,1,273,6,10,115,357,27,22,9,0,164,24,26,4,134,3,45,0,18,12,388,1,16,0.0
